695361159801622528	@hardwick hosts @midnight in Spoonerism #BadKICKSTARTERin5Words	0
695348349302538241	#BadKICKSTARTERin5Words Donald Trump Mexican Pride Parade @midnight	0
695347099643195396	The Chimpanzee Summoning Banana Hammock #BadKickstarterIn5Words @midnight	0
695343157626548224	Spring Loaded Spiked Dildo Gloves #BadKickstarterIn5Words @midnight	0
695343443023769600	@midnight #badkickstarterin5words Help me amend the constitution	0
695340273769951232	@midnight Ingrediants for Road Kill Stew #BadKickstarterIn5Words	0
695341429111914496	A Honey Boo Boo Reboot #badkickstarterin5words @midnight	0
695339834798288896	I'm Running For GOP Nomination! #badkickstarterin5words @midnight	0
695343187859152899	#badkickstarterin5words @midnight Inventing boyfriend for Taylor Swift	0
695150937120182272	Guy Fieri themed vegan restaurant #BadKickstarterIn5Words @midnight	1
695344858114863112	@midnight #BadKickstarterIn5Words Donald trump Real sex doll.	0
695138177871249408	Snapchat for your Parents Friends  #BadKickstarterIn5Words @midnight	1
695362172747018244	Lead based gluten free pasta #BadKickstarterIn5Words @midnight	0
695342208833028096	Battlefield Earth II - Mother Hubbard #badkickstarterin5words @midnight	0
695339623992524800	@midnight #BadKickstarterIn5Words Buy @MartinShkreli's New Drug! #PointsMe	0
695101557143113729	All natural straw hoverboard cases. #BadKickstarterIn5Words @midnight	1
695340272973025281	@midnight #BadKickstarterIn5Words NASA Sends Kids into Space #PointsMe	0
695346689423486977	Kanye West for new Doctor #BadKickstarterIn5Words @midnight	0
695348025422548992	#BadKickstarterIn5Words @midnight    Barrack Obama one more term	0
695357423658242048	@midnight A Jenny McCarthy Childrens Hospital #BadKickstarterIn5Words	0
695101689833979908	Feed the Children... to Lions #BadKickstarterIn5Words @midnight	2
695355435461664772	@midnight #BadKickstarterIn5Words Trump Mart "For All Your Discriminatory Need"	0
695352587453763587	#BadKickstarterIn5Words Assault Chris Hardwick with Jizz @midnight	0
695341021358493696	@midnight #BadKickstarterIn5Words B!tch Betta Have My Money	0
695351820428795904	Reading this? It's too late. #BadKICKSTARTERin5Words @midnight	0
695351125080281088	0% funded. #BadKickstarterIn5Words @midnight @GavinFree https://t.co/7H8mlD9RFJ https://t.co/NUbgrUysuE	0
695339562948661250	@midnight #BadKickstarterIn5Words Unicycles Made From Recycled Unicycles	0
695344865450684416	@midnight #badkickstarterin5words Twitter word counter to keep me from going over five words not counting hashtags	0
695348746620526594	Meth based beverages and foods #BadKickstarterIn5Words @midnight	0
695356682625363968	Recycled Toilet-Paper Facial Tissues @midnight #BadKickstarterIn5Words #A2M	0
695136869797859328	Dictionary of Sarah Palin phrases #BadKickstarterIn5Words @midnight	1
695119986319187969	#BadKickstarterIn5Words Gilbert Gottfried reads all audiobooks @midnight	1
695362176467410944	@midnight #BadKickstarterIn5Words Jared Fogle's Free Candy Charity	0
695341127340142592	@midnight #BadKickstarterIn5Words Cancer Kills Deadpool, Needs Burial #PointsMe	0
695142559715299333	Jar Jar Binks Video Game #BadKickstarterIn5Words @midnight	1
695133204521492480	Smash Mouth Covers The Beatles #BadKickstarterIn5Words @midnight	1
695340125505478656	The Ratzinger School for Children #badkickstarterin5words @midnight	0
695356216512372736	Recycled Mustache proof facial tissues @midnight #BadKickstarterIn5Words	0
695352230493315073	#BadKickstarterIn5Words @midnight  Just me. I need money	0
695339592547901440	I'm Havin' A Baby Ya'll! #badkickstarterin5words @midnight	0
695345270792413184	Chris Hardwick anime body pillow #BadKickstarterIn5Words  @midnight	0
695356552748728322	#BadKickstarterIn5Words Hipster look of the month @midnight	0
695106668250554368	Pants that double as contraceptives @midnight #BadKICKSTARTERin5Words	1
695338927125712896	@midnight #BadKickstarterIn5Words Kardashian Family College Tuition Fund #PointsMe	0
695102053106917376	Gummy birth control for kids #BadKickstarterIn5Words @midnight	1
695342258925629440	@midnight #BadKickstarterIn5Words Cruelty Free Designer Mom Jeans	0
695341651372302336	@midnight #badkickstarterin5words I'm developing an artificial appendix	0
695341611950018560	Trivial Pursuit GOP Candidate Edition #BadKickstarterIn5Words @midnight	0
695348788915929088	Calendar @hardwick and my pets. #BadKICKSTARTERin5Words @midnight https://t.co/7a21ot2ZXU	0
695355784582942720	@midnight #BadKickstarterIn5Words Doug Benson's "Plant" Store	0
695343029381496833	Make a new Adolph Hitler #BadKickstarterIn5Words @midnight	0
695355437680451585	Help Donald Trump Buy America #BadKickstarterIn5Words @midnight	0
